date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:58:49	14358/14358	---M--	200	added ('OK')	image/png	etag:%220d630376bd2d71:0%22	https://www.gamestop.at/Content/Images/user-details.png	D:/itp%20project/site/site/www.gamestop.at/Content/Images/user-details.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:49	215/215	---M--	200	added ('OK')	image/png	etag:%2203f88f917d0d71:0%22	https://www.gamestop.at/Content/Images/cart-repeater.png	D:/itp%20project/site/site/www.gamestop.at/Content/Images/cart-repeater.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:50	17833/17833	---M--	200	added ('OK')	image/png	etag:%22802f7c9723c7d71:0%22	https://www.gamestop.at/Views/Locale/Content/Images/DLC-card.png	D:/itp%20project/site/site/www.gamestop.at/Views/Locale/Content/Images/DLC-card.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:50	9161/9161	---M--	200	added ('OK')	image/png	etag:%2203f88f917d0d71:0%22	https://www.gamestop.at/Content/Images/404.png	D:/itp%20project/site/site/www.gamestop.at/Content/Images/404.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:50	21410/21410	---M--	200	added ('OK')	image/png	etag:%220d630376bd2d71:0%22	https://www.gamestop.at/Content/Images/cookie-bar.png	D:/itp%20project/site/site/www.gamestop.at/Content/Images/cookie-bar.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:50	146/146	---M--	200	added ('OK')	image/png	etag:%2203f88f917d0d71:0%22	https://www.gamestop.at/Content/Images/cookiebar2.png	D:/itp%20project/site/site/www.gamestop.at/Content/Images/cookiebar2.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:50	599/599	---M--	200	added ('OK')	image/png	etag:%2203f88f917d0d71:0%22	https://www.gamestop.at/Content/Images/wishlist-icon.png	D:/itp%20project/site/site/www.gamestop.at/Content/Images/wishlist-icon.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:51	499/499	---M--	200	added ('OK')	image/png	etag:%2203f88f917d0d71:0%22	https://www.gamestop.at/Content/Images/have-icon.png	D:/itp%20project/site/site/www.gamestop.at/Content/Images/have-icon.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:51	596/596	---M--	200	added ('OK')	image/png	etag:%220ee294a70c2cd1:0%22	https://www.gamestop.at/Views/Locale/Content/Images/bar-delimiter.png	D:/itp%20project/site/site/www.gamestop.at/Views/Locale/Content/Images/bar-delimiter.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:51	5240/5240	---M--	200	added ('OK')	image/png	etag:%22807aacc42663d11:0%22	https://www.gamestop.at/Views/Locale/Content/Images/join-gs-plus.png	D:/itp%20project/site/site/www.gamestop.at/Views/Locale/Content/Images/join-gs-plus.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:51	4299/4299	---M--	200	added ('OK')	image/png	etag:%2201b5b4b70c2cd1:0%22	https://www.gamestop.at/Views/Locale/Content/Images/join-loyalty.png	D:/itp%20project/site/site/www.gamestop.at/Views/Locale/Content/Images/join-loyalty.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:52	2625/2625	---M--	200	added ('OK')	image/png	etag:%2203f88f917d0d71:0%22	https://www.gamestop.at/Content/Images/slide-head.png	D:/itp%20project/site/site/www.gamestop.at/Content/Images/slide-head.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:52	4271/4271	---M--	200	added ('OK')	image/png	etag:%2203f88f917d0d71:0%22	https://www.gamestop.at/Content/Images/slider.png	D:/itp%20project/site/site/www.gamestop.at/Content/Images/slider.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:52	5615/5615	---M--	200	added ('OK')	image/gif	etag:%2203f88f917d0d71:0%22	https://www.gamestop.at/Content/images/bx_loader.gif	D:/itp%20project/site/site/www.gamestop.at/Content/images/bx_loader.gif	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:53	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Nov%202021%2015:58:56%20GMT	https://www.gamestop.at/Views/Locale/Content/Images/padlock_closed.png	D:/itp%20project/site/site/www.gamestop.at/Views/Locale/Content/Images/padlock_closed.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:53	69270/69270	---M--	200	added ('OK')	image/png	etag:%2203f88f917d0d71:0%22	https://www.gamestop.at/Content/images/flags.png	D:/itp%20project/site/site/www.gamestop.at/Content/images/flags.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:53	521/521	---M--	200	added ('OK')	image/png	etag:%220e82025f9b8d71:0%22	https://www.gamestop.at/Content/Images/exclusive_zoom.png	D:/itp%20project/site/site/www.gamestop.at/Content/Images/exclusive_zoom.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:53	786/786	---M--	200	added ('OK')	image/png	etag:%220d630376bd2d71:0%22	https://www.gamestop.at/Content/ngApp/assets/check-green.png	D:/itp%20project/site/site/www.gamestop.at/Content/ngApp/assets/check-green.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:53	595/595	---M--	200	added ('OK')	image/png	etag:%2205a92c3ce7cd01:0%22	https://www.gamestop.at/Views/Locale/Content/Images/Loyalty/loy-title-img.png	D:/itp%20project/site/site/www.gamestop.at/Views/Locale/Content/Images/Loyalty/loy-title-img.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:54	1087/1087	---M--	200	added ('OK')	image/png	etag:%2203f88f917d0d71:0%22	https://www.gamestop.at/Content/images/controls.png	D:/itp%20project/site/site/www.gamestop.at/Content/images/controls.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:54	1152/1152	---M--	200	added ('OK')	image/gif	etag:%2203f88f917d0d71:0%22	https://www.gamestop.at/Content/Images/star.gif	D:/itp%20project/site/site/www.gamestop.at/Content/Images/star.gif	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:54	392/392	---M--	200	added ('OK')	image/png	etag:%2203f88f917d0d71:0%22	https://www.gamestop.at/Content/Images/mergeAcc.png	D:/itp%20project/site/site/www.gamestop.at/Content/Images/mergeAcc.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:54	1902/1902	---M--	200	added ('OK')	image/png	etag:%220f2659ab6afd71:0%22	https://www.gamestop.at/Views/Locale/Content/Images/logo-mobile.png	D:/itp%20project/site/site/www.gamestop.at/Views/Locale/Content/Images/logo-mobile.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:55	1364/1364	---M--	200	added ('OK')	image/png	etag:%220d630376bd2d71:0%22	https://www.gamestop.at/Content/Images/mobile-open.png	D:/itp%20project/site/site/www.gamestop.at/Content/Images/mobile-open.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:55	4421/4421	---M--	200	added ('OK')	image/png	etag:%2203f88f917d0d71:0%22	https://www.gamestop.at/Content/Images/filters.png	D:/itp%20project/site/site/www.gamestop.at/Content/Images/filters.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:55	237/237	---M--	200	added ('OK')	image/png	etag:%220d630376bd2d71:0%22	https://www.gamestop.at/Content/Images/accord-icon.png	D:/itp%20project/site/site/www.gamestop.at/Content/Images/accord-icon.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:55	6615/6615	---M--	200	added ('OK')	image/png	etag:%2204d9d57678ed51:0%22	https://www.gamestop.at/Views/Locale/Content/Images/mobile-homepage-headsup-iphone.png	D:/itp%20project/site/site/www.gamestop.at/Views/Locale/Content/Images/mobile-homepage-headsup-iphone.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:55	372/372	---M--	200	added ('OK')	image/png	etag:%22095113f828cf1:0%22	https://www.gamestop.at/Views/Locale/Content/Images/mobile-homepage-headsup-triangle.png	D:/itp%20project/site/site/www.gamestop.at/Views/Locale/Content/Images/mobile-homepage-headsup-triangle.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:56	2108/2108	---M--	200	added ('OK')	image/png	etag:%220c24240828cf1:0%22	https://www.gamestop.at/Views/Locale/Content/Images/mobile-homepage-icons.png	D:/itp%20project/site/site/www.gamestop.at/Views/Locale/Content/Images/mobile-homepage-icons.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:56	4485/4485	---M--	200	added ('OK')	image/png	etag:%220f2659ab6afd71:0%22	https://www.gamestop.at/Views/Locale/Content/Images/logo@2x.png	D:/itp%20project/site/site/www.gamestop.at/Views/Locale/Content/Images/logo@2x.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:56	2488/2488	---M--	200	added ('OK')	image/png	etag:%220f2659ab6afd71:0%22	https://www.gamestop.at/Views/Locale/Content/Images/logo-mobile@2x.png	D:/itp%20project/site/site/www.gamestop.at/Views/Locale/Content/Images/logo-mobile@2x.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:56	6200/6200	---M--	200	added ('OK')	image/png	etag:%2203f88f917d0d71:0%22	https://www.gamestop.at/Content/Images/slide-head@2x.png	D:/itp%20project/site/site/www.gamestop.at/Content/Images/slide-head@2x.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:57	1785/1785	---M--	200	added ('OK')	image/gif	etag:%2203f88f917d0d71:0%22	https://www.gamestop.at/Content/Images/big-loader.gif	D:/itp%20project/site/site/www.gamestop.at/Content/Images/big-loader.gif	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:57	14719/14719	---M--	200	added ('OK')	image/png	etag:%22807aacc42663d11:0%22	https://www.gamestop.at/Views/Locale/Content/Images/join-gs-plus@2x.png	D:/itp%20project/site/site/www.gamestop.at/Views/Locale/Content/Images/join-gs-plus@2x.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:57	849/849	---M--	200	added ('OK')	image/png	etag:%220d630376bd2d71:0%22	https://www.gamestop.at/Content/Images/left-bar-opener@2x.png	D:/itp%20project/site/site/www.gamestop.at/Content/Images/left-bar-opener@2x.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:57	3130/3130	---M--	200	added ('OK')	image/png	etag:%2203f88f917d0d71:0%22	https://www.gamestop.at/Content/Images/mobile-open@2x.png	D:/itp%20project/site/site/www.gamestop.at/Content/Images/mobile-open@2x.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:57	13795/13795	---M--	200	added ('OK')	image/png	etag:%2205bc45e678ed51:0%22	https://www.gamestop.at/Views/Locale/Content/Images/mobile-homepage-headsup-iphone@2x.png	D:/itp%20project/site/site/www.gamestop.at/Views/Locale/Content/Images/mobile-homepage-headsup-iphone@2x.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:58	5303/5303	---M--	200	added ('OK')	image/png	etag:%220c24240828cf1:0%22	https://www.gamestop.at/Views/Locale/Content/Images/mobile-homepage-icons@2x.png	D:/itp%20project/site/site/www.gamestop.at/Views/Locale/Content/Images/mobile-homepage-icons@2x.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:58	557/557	---M--	200	added ('OK')	image/png	etag:%22095113f828cf1:0%22	https://www.gamestop.at/Views/Locale/Content/Images/mobile-homepage-headsup-triangle@2x.png	D:/itp%20project/site/site/www.gamestop.at/Views/Locale/Content/Images/mobile-homepage-headsup-triangle@2x.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:58	1362/1362	---M--	200	added ('OK')	image/png	etag:%2203f88f917d0d71:0%22	https://www.gamestop.at/Content/images/fancybox_sprite.png	D:/itp%20project/site/site/www.gamestop.at/Content/images/fancybox_sprite.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:58	3754/3754	---M--	200	added ('OK')	image/gif	etag:%2203f88f917d0d71:0%22	https://www.gamestop.at/Content/images/fancybox_loading.gif	D:/itp%20project/site/site/www.gamestop.at/Content/images/fancybox_loading.gif	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:58	43/43	---M--	200	added ('OK')	image/gif	etag:%2203f88f917d0d71:0%22	https://www.gamestop.at/Content/images/blank.gif	D:/itp%20project/site/site/www.gamestop.at/Content/images/blank.gif	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:59	95/95	---M--	200	added ('OK')	image/png	etag:%220d630376bd2d71:0%22	https://www.gamestop.at/Content/images/fancybox_overlay.png	D:/itp%20project/site/site/www.gamestop.at/Content/images/fancybox_overlay-2.png	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:59	58787/58787	---M-Z	200	added ('OK')	text/html	date:Tue,%2009%20Nov%202021%2015:59:03%20GMT	https://www.gamestop.at/img/flags.png	D:/itp%20project/site/site/www.gamestop.at/img/flags.html	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:58:59	59695/59695	---M-Z	200	added ('OK')	text/html	date:Tue,%2009%20Nov%202021%2015:59:03%20GMT	https://www.gamestop.at/img/flags@2x.png	D:/itp%20project/site/site/www.gamestop.at/img/flags@2x.html	(from https://www.gamestop.at/Content/coreNewStyles.css?v=8uu4xkiDnYJanMcTmtC3vaFydQdpGKeDA2dgFV7aZRA1)
16:59:05	262946/262946	---M-Z	200	added ('OK')	text/css	date:Tue,%2009%20Nov%202021%2015:59:08%20GMT	https://www.gamestop.at/Content/coreStyles.css?v=R_ABx3JXUZ2SVfaJHxA58MK-DAQHmAOSOBTqQvBUQmc1	D:/itp%20project/site/site/www.gamestop.at/Content/coreStylesd701.css	(from https://www.gamestop.at/img/flags.png)
16:59:05	53709/53709	---M--	200	added ('OK')	image/png	etag:%22037e26b530d51:0%22	https://www.gamestop.at/Views/Locale/Content/Images/404_LinkNotFound.png?rev=6	D:/itp%20project/site/site/www.gamestop.at/Views/Locale/Content/Images/404_LinkNotFound7865.png	(from https://www.gamestop.at/img/flags.png)
16:59:05	53709/53709	---M--	200	added ('OK')	image/png	etag:%22037e26b530d51:0%22	https://www.gamestop.at/Views/Locale/Content/Images/404_LinkNotFound.png?rev=5	D:/itp%20project/site/site/www.gamestop.at/Views/Locale/Content/Images/404_LinkNotFound01de.png	(from https://www.gamestop.at/img/flags.png)
16:59:05	45557/45557	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2009%20Nov%202021%2015:59:09%20GMT	https://www.gamestop.at/coreScripts.js?v=bwJF9Ui1DRSDygStHJPUPaYN-FYMWwu-xxumATbc5iI1	D:/itp%20project/site/site/www.gamestop.at/coreScripts2947.js	(from https://www.gamestop.at/img/flags.png)
16:59:06	262946/262946	---M-Z	200	added ('OK')	text/css	date:Tue,%2009%20Nov%202021%2007:17:16%20GMT	https://www.gamestop.at/Content/coreStyles.css?v=zde2YO9Er67yEgynGqmUp8QLZUNkIvX7vcBHLFeZIU01	D:/itp%20project/site/site/www.gamestop.at/Content/coreStylese1d7.css	(from https://www.gamestop.at/img/flags@2x.png)
